regionId: 0, index: 1, origin: 1.0, 0.0, 0.0010000000474974513, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 1, index: 1, origin: 0.4000000059604645, 0.0, 0.10000000149011612, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 2, index: 1, origin: 0.4000000059604645, 0.0, 0.0, normal: 0.0, -1.2246467991473532E-16, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 3, index: 1, origin: 0.6000000238418579, 0.0, 0.05000000074505806, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 4, index: 1, origin: 0.20000000298023224, 0.0, 0.05000000074505806, normal: -1.0, 0.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 5, index: 1, origin: 0.4000000059604645, -0.4000000059604645, 0.05000000074505806, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 6, index: 1, origin: 0.4000000059604645, 0.4000000059604645, 0.05000000074505806, normal: 0.0, 1.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 7, index: 1, origin: 0.800000011920929, 0.0, 0.20000000298023224, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 8, index: 1, origin: 0.800000011920929, 0.0, 0.0, normal: 0.0, -1.2246467991473532E-16, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 9, index: 1, origin: 1.0, 0.0, 0.10000000149011612, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 10, index: 1, origin: 0.6000000238418579, 0.0, 0.10000000149011612, normal: -1.0, 0.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 11, index: 1, origin: 0.800000011920929, -0.4000000059604645, 0.10000000149011612, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 12, index: 1, origin: 0.800000011920929, 0.4000000059604645, 0.10000000149011612, normal: 0.0, 1.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 13, index: 1, origin: 1.2000000476837158, 0.0, 0.30000001192092896, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 14, index: 1, origin: 1.2000000476837158, 0.0, 0.0, normal: 0.0, -1.2246467991473532E-16, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 15, index: 1, origin: 1.399999976158142, 0.0, 0.15000000596046448, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 16, index: 1, origin: 1.0, 0.0, 0.15000000596046448, normal: -1.0, 0.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 17, index: 1, origin: 1.2000000476837158, -0.4000000059604645, 0.15000000596046448, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 18, index: 1, origin: 1.2000000476837158, 0.4000000059604645, 0.15000000596046448, normal: 0.0, 1.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 19, index: 1, origin: 1.600000023841858, 0.0, 0.4000000059604645, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 20, index: 1, origin: 1.600000023841858, 0.0, 0.0, normal: 0.0, -1.2246467991473532E-16, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 21, index: 1, origin: 1.7999999523162842, 0.0, 0.20000000298023224, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 22, index: 1, origin: 1.399999976158142, 0.0, 0.20000000298023224, normal: -1.0, 0.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 23, index: 1, origin: 1.600000023841858, -0.4000000059604645, 0.20000000298023224, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 24, index: 1, origin: 1.600000023841858, 0.4000000059604645, 0.20000000298023224, normal: 0.0, 1.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 25, index: 1, origin: 2.0, 0.0, 0.5, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 26, index: 1, origin: 2.0, 0.0, 0.0, normal: 0.0, -1.2246467991473532E-16, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 27, index: 1, origin: 2.200000047683716, 0.0, 0.25, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 28, index: 1, origin: 1.7999999523162842, 0.0, 0.25, normal: -1.0, 0.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 29, index: 1, origin: 2.0, -0.4000000059604645, 0.25, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 30, index: 1, origin: 2.0, 0.4000000059604645, 0.25, normal: 0.0, 1.0, -1.6081226496766366E-16, concave hull size: 4, number of convex polygons: 1, [4]
