regionId: 0, index: 1, origin: 0.0, 0.0, 0.0, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 1, index: 1, origin: 0.55, -0.45, 0.01, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 2, index: 1, origin: 0.55, -0.45, 0.0, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 3, index: 1, origin: 0.5950000000000001, -0.45, 0.005000000000000003, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 4, index: 1, origin: 0.5050000000000001, -0.45, 0.0049999999999999975, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 5, index: 1, origin: 0.55, -0.495, 0.005000000000000003, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 6, index: 1, origin: 0.55, -0.40499999999999997, 0.0049999999999999975, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 7, index: 1, origin: 0.55, -0.35499950051113316, 0.008660542398671088, normal: 0.0, -0.4999500511133131, 0.8660542398671088, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 8, index: 1, origin: 0.55, -0.35000000000000003, 0.0, normal: 1.2246467991473532E-16, 0.4999500511133131, -0.8660542398671088, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 9, index: 1, origin: 0.5950000000000001, -0.35249975025556657, 0.0043302711993355465, normal: 1.0, -3.0613111491473725E-17, 5.3030527637062443E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 10, index: 1, origin: 0.5050000000000001, -0.35249975025556657, 0.004330271199335541, normal: -1.0, 9.183933447442118E-17, -1.5909158291118734E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 11, index: 1, origin: 0.55, -0.39147219104958647, -0.018167481100763546, normal: 0.0, -0.8660542398671088, -0.49995005111331303, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 12, index: 1, origin: 0.55, -0.31352730946154667, 0.026828023499434635, normal: 0.0, 0.8660542398671089, 0.4999500511133129, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 13, index: 1, origin: 0.5444956658724212, -0.14999999999999997, 0.008348790679611695, normal: -0.550433412757882, -0.0, 0.8348790679611695, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 14, index: 1, origin: 0.5499999999999999, -0.14999999999999997, 0.0, normal: 0.5504334127578822, 0.0, -0.8348790679611694, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 15, index: 1, origin: 0.5848173909944633, -0.14999999999999997, 0.028943898913910544, normal: 0.8348790679611695, 0.0, 0.550433412757882, concave hull size: 4, number of convex polygons: 1, [4]
